strategy,tau_s,battery_peak_mw,battery_energy_swing_kwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_loss_mwh,terminal_energy_error_kwh,battery_saturation_s,generator_max_ramp_mw_s,generator_ramp_violation_s,generator_reserve_violation_s,power_balance_error_mw,frequency_nadir_hz,frequency_zenith_hz,fleet_fuel_kg,mechanical_peak_mw,operating_cost,dynamic_screened,feasible,rejection_reason,scenario,hardware,max_additional_delay_s
wave-256,20.0,4.0,48.532444605056405,0.0851402980125022,0.07683911895628165,0.16197941696878385,0.008301179056218879,0.0,9.0,0.56544217687075,2.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,10.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,6MW-1p5MWh,12.0
wave-226,2.0,0.9906641458698875,5.705262929769472,0.010740819382167891,0.009693589492407693,0.020434408874575587,0.001047229889761431,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.47795868042675,True,False,frequency_band,irregular,6MW-1p5MWh,12.0
wave-226,5.0,2.215965638429056,14.214805114263317,0.02666341079855986,0.024063728245703006,0.05072713904426286,0.00259968255285973,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.406568423608284,60.026306095321274,1316.3243588970552,20.31302603098178,330.09563250514907,True,True,,irregular,6MW-1p5MWh,12.0
wave-226,10.0,3.4012547442636105,27.427088959168234,0.05047918029090874,0.04555746021254194,0.09603664050345068,0.004921720078363433,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.471154396585064,60.00336494757887,1316.3901410337926,19.989776569775884,331.01826806851716,True,True,,irregular,6MW-1p5MWh,12.0
wave-226,20.0,4.4243528268730685,49.23031160111346,0.08575269649572115,0.07739180858739099,0.16314450508311212,0.008360887908332951,0.0,0.0,0.2517038064611352,0.0,0.0,0.0,59.52006569981987,60.0,1316.5257628065838,19.04841800801121,332.3943308033082,True,True,,irregular,6MW-1p5MWh,12.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,2MW-0p5MWh,12.0
wave-226,2.0,0.9906641458698875,5.70526292977,0.010740819382169385,0.009693589492407693,0.02043440887457708,0.0010472298897615056,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.4779586804268,True,False,frequency_band,irregular,2MW-0p5MWh,12.0
wave-226,5.0,2.0,13.937586555802572,0.02634105492036109,0.02377280206562641,0.0501138569859875,0.002568252854735234,0.0,11.0,0.49917942176870866,0.0,0.0,0.0,59.40622625004877,60.0263060953213,1316.323985965311,20.312983607344904,330.0832736310475,True,True,,irregular,2MW-0p5MWh,12.0
wave-226,10.0,2.0,24.34362383919933,0.045557412996677864,0.04111556522950108,0.08667297822617895,0.004441847767176054,0.0,35.0,0.49917942176870866,0.0,0.0,0.0,59.41793712269872,60.01080431525516,1316.3712556453897,19.98899564135951,330.826273475871,True,True,,irregular,2MW-0p5MWh,12.0
wave-226,20.0,2.0,45.14902678263119,0.07702874494253359,0.06951844231063589,0.14654718725316948,0.0075103026318969895,0.0,74.0,0.49917942176870866,0.0,0.0,0.0,59.42028664350704,60.05569955515663,1316.5178105852058,19.04422747424195,332.06039639136486,True,True,,irregular,2MW-0p5MWh,12.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,4MW-1MWh,12.0
wave-226,2.0,0.9906641458698875,5.705262929769694,0.010740819382170037,0.009693589492407693,0.02043440887457773,0.0010472298897615383,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.4779586804268,True,False,frequency_band,irregular,4MW-1MWh,12.0
wave-226,5.0,2.215965638429056,14.214805114263706,0.026663410798563145,0.024063728245703006,0.05072713904426615,0.002599682552859894,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.406568423608284,60.026306095321274,1316.3243588970556,20.31302603098178,330.09563250514924,True,True,,irregular,4MW-1MWh,12.0
wave-226,10.0,3.4012547442636105,27.42708895916862,0.05047918029090578,0.04555746021254194,0.09603664050344772,0.004921720078363286,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.471154396585064,60.00336494757887,1316.3901410337926,19.989776569775884,331.0182680685171,True,True,,irregular,4MW-1MWh,12.0
wave-226,20.0,4.0,48.80123136273706,0.08530103308690727,0.07698418236093299,0.16228521544784025,0.008316850725973414,0.0,6.0,0.49917942176870866,0.0,0.0,0.0,59.520108865887536,60.0,1316.5217536878758,19.048393530881192,332.3761427309258,True,True,,irregular,4MW-1MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,6MW-1p5MWh,12.0
reuse-226,2.0,0.9906641458698875,5.705262929769472,0.010740819382167891,0.009693589492407693,0.020434408874575587,0.001047229889761431,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.47795868042675,True,False,frequency_band,irregular,6MW-1p5MWh,12.0
reuse-226,5.0,2.215965638429056,14.214805114263317,0.02666341079855986,0.024063728245703006,0.05072713904426286,0.00259968255285973,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.406568423608284,60.026306095321274,1316.3243588970552,20.31302603098178,330.09563250514907,True,True,,irregular,6MW-1p5MWh,12.0
reuse-226,10.0,3.4012547442636105,27.427088959168234,0.05047918029090874,0.04555746021254194,0.09603664050345068,0.004921720078363433,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.471154396585064,60.00336494757887,1316.3901410337926,19.989776569775884,331.01826806851716,True,True,,irregular,6MW-1p5MWh,12.0
reuse-226,20.0,4.4243528268730685,49.23031160111346,0.08575269649572115,0.07739180858739099,0.16314450508311212,0.008360887908332951,0.0,0.0,0.2517038064611352,0.0,0.0,0.0,59.52006569981987,60.0,1316.5257628065838,19.04841800801121,332.3943308033082,True,True,,irregular,6MW-1p5MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,2MW-0p5MWh,12.0
reuse-226,2.0,0.9906641458698875,5.70526292977,0.010740819382169385,0.009693589492407693,0.02043440887457708,0.0010472298897615056,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.4779586804268,True,False,frequency_band,irregular,2MW-0p5MWh,12.0
reuse-226,5.0,2.0,13.937586555802572,0.02634105492036109,0.02377280206562641,0.0501138569859875,0.002568252854735234,0.0,11.0,0.49917942176870866,0.0,0.0,0.0,59.40622625004877,60.0263060953213,1316.323985965311,20.312983607344904,330.0832736310475,True,True,,irregular,2MW-0p5MWh,12.0
reuse-226,10.0,2.0,24.34362383919933,0.045557412996677864,0.04111556522950108,0.08667297822617895,0.004441847767176054,0.0,35.0,0.49917942176870866,0.0,0.0,0.0,59.41793712269872,60.01080431525516,1316.3712556453897,19.98899564135951,330.826273475871,True,True,,irregular,2MW-0p5MWh,12.0
reuse-226,20.0,2.0,45.14902678263119,0.07702874494253359,0.06951844231063589,0.14654718725316948,0.0075103026318969895,0.0,74.0,0.49917942176870866,0.0,0.0,0.0,59.42028664350704,60.05569955515663,1316.5178105852058,19.04422747424195,332.06039639136486,True,True,,irregular,2MW-0p5MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.28205029702624,60.11343245459403,1316.2223618743863,20.585450975037563,329.05559046859656,True,False,frequency_band,irregular,4MW-1MWh,12.0
reuse-226,2.0,0.9906641458698875,5.705262929769694,0.010740819382170037,0.009693589492407693,0.02043440887457773,0.0010472298897615383,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.3398294526662,60.05858626046765,1316.277082011741,20.353102969479142,329.4779586804268,True,False,frequency_band,irregular,4MW-1MWh,12.0
reuse-226,5.0,2.215965638429056,14.214805114263706,0.026663410798563145,0.024063728245703006,0.05072713904426615,0.002599682552859894,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.406568423608284,60.026306095321274,1316.3243588970556,20.31302603098178,330.09563250514924,True,True,,irregular,4MW-1MWh,12.0
reuse-226,10.0,3.4012547442636105,27.42708895916862,0.05047918029090578,0.04555746021254194,0.09603664050344772,0.004921720078363286,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.471154396585064,60.00336494757887,1316.3901410337926,19.989776569775884,331.0182680685171,True,True,,irregular,4MW-1MWh,12.0
reuse-226,20.0,4.0,48.80123136273706,0.08530103308690727,0.07698418236093299,0.16228521544784025,0.008316850725973414,0.0,6.0,0.49917942176870866,0.0,0.0,0.0,59.520108865887536,60.0,1316.5217536878758,19.048393530881192,332.3761427309258,True,True,,irregular,4MW-1MWh,12.0
