strategy,tau_s,battery_peak_mw,battery_energy_swing_kwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_loss_mwh,terminal_energy_error_kwh,battery_saturation_s,generator_max_ramp_mw_s,generator_ramp_violation_s,generator_reserve_violation_s,power_balance_error_mw,frequency_nadir_hz,frequency_zenith_hz,fleet_fuel_kg,mechanical_peak_mw,operating_cost,dynamic_screened,feasible,rejection_reason,scenario,hardware,max_additional_delay_s
wave-226,5.0,2.0,8.89856406135167,0.009366909538265107,0.008453635858284316,0.017820545396549425,0.000913273679980851,0.0,8.0,0.49917942176870866,0.0,0.0,0.0,59.58856185862475,60.0679508672147,1264.1794039346441,17.025061239796223,316.401261891592,True,True,,synchronized,2MW-0p5MWh,12.0
wave-226,10.0,2.0,15.301904133245948,0.01610726750868023,0.014536808926583626,0.03064407643526386,0.0015704585820963076,0.0,23.0,0.49917942176870866,0.0,0.0,0.0,59.607353868779754,60.035960874351744,1264.2393370947975,17.025061239361268,316.67271580240464,True,True,,synchronized,2MW-0p5MWh,12.0
wave-226,20.0,2.0,27.729509504554244,0.029188957373215318,0.026343034029326178,0.055531991402541496,0.0028459233438884596,0.0,46.0,0.49917942176870866,0.0,0.0,0.0,59.60577508067947,60.03864609686253,1264.3556417081393,17.02502226325319,317.1995502550856,True,True,,synchronized,2MW-0p5MWh,12.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.472354094398575,60.177542941351184,1264.0962050613607,17.17794362757201,316.0240512653402,True,True,,synchronized,4MW-1MWh,12.0
wave-226,2.0,0.9906641458698875,3.6166805903646293,0.00380703220038561,0.003435846560846706,0.007242878761232316,0.0003711856395375282,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.522650166548075,60.13042135698201,1264.1300171761427,17.039962053741952,316.1773618692603,True,True,,synchronized,4MW-1MWh,12.0
wave-226,5.0,2.215965638429056,9.041701475911934,0.009517580500960656,0.008589616402116591,0.018107196903077247,0.0009279640988436428,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.58689847629424,60.06786449837597,1264.1807325085767,17.025061239796262,316.4073270652057,True,True,,synchronized,4MW-1MWh,12.0
wave-226,10.0,3.4012547442636105,18.083402950478554,0.01903516100050283,0.017179232802954462,0.03621439380345729,0.0018559281975490602,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.651862644034146,60.00923195266405,1264.26525494419,17.025061239361328,316.79060161211663,True,True,,synchronized,4MW-1MWh,12.0
wave-226,20.0,4.0,35.82772888812868,0.037713398829609175,0.03403634244372276,0.07174974127333193,0.0036770563858869194,0.0,4.0,0.49917942176870866,0.0,0.0,0.0,59.66266342854091,60.0,1264.431148872037,17.0250222632532,317.5427820434759,True,True,,synchronized,4MW-1MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975382653061224,6.0,0.0,0.0,59.34421978884458,60.31228931614822,1264.1928557753004,20.168412445387567,316.0482139438251,True,False,generator_ramp_violation_s;frequency_band,synchronized,6MW-1p5MWh,12.0
reuse-226,2.0,2.107646447467877,4.907217070708403,0.005760046682204245,0.005198442130688205,0.01095848881289245,0.0005616045515148547,0.0,0.0,1.0538232237339393,4.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,6MW-1p5MWh,12.0
reuse-226,5.0,3.3024518632684643,11.37414362410527,0.012880168450400293,0.011624352026484278,0.02450452047688457,0.0012558164239139238,0.0,0.0,0.6604903726536921,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,6MW-1p5MWh,12.0
reuse-226,10.0,4.120510611101377,21.29135910166402,0.02349455979104538,0.02120384021142113,0.04469840000246651,0.002290719579627065,0.0,0.0,0.41205106111013734,0.0,0.0,0.0,59.5563151998715,60.01002794068933,1264.3303193083602,18.15855168026447,316.97654782713937,True,True,,synchronized,6MW-1p5MWh,12.0
reuse-226,20.0,4.654018623926444,40.13276626564921,0.0434720306374814,0.03923350765032845,0.08270553828780985,0.004238522987154514,0.0,0.0,0.23270093119632307,0.0,0.0,0.0,59.59835110630669,60.0,1264.4857654966343,17.720643563400785,317.77555213991474,True,True,,synchronized,6MW-1p5MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975382653061224,6.0,0.0,0.0,59.34421978884458,60.31228931614822,1264.1928557753004,20.168412445387567,316.0482139438251,True,False,generator_ramp_violation_s;frequency_band,synchronized,2MW-0p5MWh,12.0
reuse-226,2.0,2.0,4.907217070708625,0.005760046682202872,0.005198442130688205,0.010958488812891076,0.0005616045515147859,0.0,1.0,1.1614696712018162,4.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,12.0
reuse-226,5.0,2.0,11.23100620954523,0.012729497487702742,0.011488371482652,0.024217868970354745,0.0012411260050510318,0.0,10.0,1.4975382653061224,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,12.0
reuse-226,10.0,2.0,18.466012047285595,0.02052051026012271,0.018519760509761177,0.03904027076988389,0.0020007497503619865,0.0,24.0,1.4975382653061224,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,12.0
reuse-226,20.0,2.0,31.499875937348236,0.03438477766032458,0.031032261838442383,0.06541703949876695,0.003352515821881617,0.0,47.0,1.4975382653061224,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,12.0
reuse-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4975382653061224,6.0,0.0,0.0,59.34421978884458,60.31228931614822,1264.1928557753004,20.168412445387567,316.0482139438251,True,False,generator_ramp_violation_s;frequency_band,synchronized,4MW-1MWh,12.0
reuse-226,2.0,2.107646447467877,4.907217070708403,0.005760046682201528,0.005198442130688205,0.010958488812889734,0.0005616045515147187,0.0,0.0,1.0538232237339393,4.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,12.0
reuse-226,5.0,3.3024518632684643,11.374143624105603,0.012880168450398069,0.011624352026484278,0.024504520476882348,0.0012558164239138128,0.0,0.0,0.6604903726536921,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,12.0
reuse-226,10.0,4.0,21.291359101664632,0.023494559791049596,0.02120384021142113,0.044698400002470724,0.002290719579627276,0.0,1.0,0.5325616722115143,1.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,12.0
reuse-226,20.0,4.0,39.79392221121619,0.04311535268544908,0.038911605798617716,0.0820269584840668,0.004203746886831281,0.0,9.0,0.808405612244897,1.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,12.0
