t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg,active_branch
75.24,70.24,-128.11832392815873,0.9956217142017443,59.737302852104655,3584.238171126279,13.908056056427426,0.6046980894098881,13.90805599823663,0.6046980868798535,14.0,0.6241891224951606,0.6214562441543793,0.6241891224387435,0.6251895389925256,0.6274749422535539,0.6241891224387435,0.8820479584135617,65.77328371444275,0
75.26,70.26,-128.15133542532263,0.9956217142107605,59.737302852645634,3584.238171158738,13.908056056365192,0.6046980894071823,13.90805599842597,0.6046980868880857,14.0,0.6241891224876546,0.6214562441524059,0.6241891224314821,0.6251891327571857,0.627474942245699,0.6241891224314821,0.8820479584107608,65.790924673611,0
75.28,70.28,-128.18434692241863,0.9956217142197379,59.737302853184275,3584.2381711910566,13.908056056303224,0.604698089404488,13.908055998614497,0.6046980868962825,14.0,0.6241891224801811,0.621456244150441,0.6241891224242508,0.6251882909334328,0.6274749422378777,0.6241891224242508,0.8820479584079719,65.80856563277919,0
75.3,70.3,-128.21735841944712,0.9956217142286764,59.737302853720585,3584.238171223235,13.90805605624152,0.6046980894018052,13.908055998802205,0.6046980869044437,14.0,0.6241891224727398,0.6214562441484847,0.6241891224170513,0.6251902263920517,0.627474942230091,0.6241891224170513,0.8820479584051952,65.82620659194733,0
75.32000000000001,70.32000000000001,-128.2503699164084,0.9956217142375763,59.73730285425458,3584.2381712552747,13.908056056180087,0.6046980893991343,13.908055998989102,0.6046980869125697,14.0,0.6241891224653309,0.6214562441465367,0.6241891224098827,0.6251886246030339,0.6274749422223375,0.6241891224098827,0.8820479584024304,65.84384755111542,0
75.34,70.34,-128.28338141330266,0.9956217142464375,59.73730285478625,3584.238171287175,13.908056056118918,0.6046980893964747,13.90805599917519,0.6046980869206604,14.0,0.6241891224579539,0.6214562441445972,0.6241891224027466,0.6251902128006551,0.627474942214617,0.6241891224027466,0.8820479583996778,65.86148851028344,0
75.36,70.36,-128.31639291013028,0.9956217142552606,59.73730285531563,3584.238171318938,13.908056056058012,0.6046980893938266,13.908055999360473,0.6046980869287162,14.0,0.6241891224506088,0.6214562441426661,0.6241891223956404,0.6251892468022157,0.6274749422069299,0.6241891223956404,0.8820479583969368,65.8791294694514,0
75.38,70.38,-128.3494044068915,0.9956217142640456,59.737302855842735,3584.2381713505642,13.908056055997369,0.60469808939119,13.908055999544958,0.6046980869367373,14.0,0.6241891224432955,0.6214562441407433,0.6241891223885642,0.625188607173493,0.6274749421992762,0.6241891223885642,0.8820479583942078,65.8967704286193,0
75.4,70.4,-128.38241590358666,0.9956217142727924,59.73730285636755,3584.2381713820528,13.908056055936989,0.6046980893885647,13.908055999728642,0.6046980869447236,14.0,0.6241891224360137,0.6214562441388288,0.6241891223815197,0.6251901279546138,0.6274749421916547,0.6241891223815197,0.8820479583914905,65.91441138778717,0
75.42,70.42,-128.41542740021598,0.9956217142815016,59.737302856890096,3584.238171413406,13.90805605587687,0.6046980893859508,13.908055999911532,0.6046980869526754,14.0,0.6241891224287635,0.6214562441369226,0.6241891223745047,0.6251876021968663,0.6274749421840671,0.6241891223745047,0.8820479583887849,65.93205234695496,0
75.44,70.44,-128.44843889677978,0.9956217142901731,59.737302857410384,3584.238171444623,13.908056055817008,0.6046980893833482,13.908056000093637,0.6046980869605929,14.0,0.6241891224215447,0.6214562441350246,0.6241891223675201,0.6251911577493408,0.6274749421765117,0.6241891223675201,0.8820479583860912,65.94969330612271,0
75.46000000000001,70.46000000000001,-128.48145039327835,0.9956217142988071,59.73730285792843,3584.2381714757057,13.908056055757406,0.6046980893807569,13.908056000274948,0.604698086968476,14.0,0.624189122414357,0.6214562441331349,0.624189122360566,0.6251889889078408,0.6274749421689888,0.624189122360566,0.8820479583834091,65.96733426529042,0
75.48,70.48,-128.51446188971198,0.9956217143074038,59.737302858444224,3584.2381715066535,13.908056055698063,0.6046980893781767,13.90805600045548,0.6046980869763252,14.0,0.6241891224072004,0.6214562441312533,0.6241891223536417,0.6251890638501365,0.6274749421614977,0.6241891223536417,0.8820479583807385,65.98497522445805,0
75.5,70.5,-128.5474733860809,0.9956217143159632,59.7373028589578,3584.2381715374677,13.90805605563898,0.6046980893756079,13.908056000635229,0.6046980869841404,14.0,0.6241891224000747,0.6214562441293798,0.6241891223467475,0.6251899964808987,0.6274749421540393,0.6241891223467475,0.8820479583780794,66.00261618362563,0
75.52,70.52,-128.58048488238543,0.9956217143244857,59.73730285946914,3584.2381715681486,13.90805605558015,0.60469808937305,13.9080560008142,0.6046980869919217,14.0,0.6241891223929799,0.6214562441275144,0.6241891223398839,0.6251885209144862,0.6274749421466126,0.6241891223398839,0.8820479583754317,66.02025714279317,0
75.54,70.54,-128.61349637862585,0.9956217143329713,59.73730285997828,3584.2381715986967,13.908056055521572,0.6046980893705032,13.9080560009924,0.6046980869996695,14.0,0.6241891223859158,0.6214562441256573,0.6241891223330491,0.6251894967413366,0.627474942139219,0.6241891223330491,0.8820479583727958,66.03789810196066,0
75.56,70.56,-128.64650787480244,0.9956217143414202,59.737302860485215,3584.238171629113,13.908056055463248,0.6046980893679673,13.908056001169825,0.6046980870073837,14.0,0.6241891223788822,0.621456244123808,0.6241891223262445,0.625188827491519,0.6274749421318562,0.6241891223262445,0.882047958370171,66.05553906112809,0
75.58,70.58,-128.67951937091541,0.9956217143498327,59.73730286098996,3584.2381716593977,13.908056055405178,0.6046980893654426,13.908056001346488,0.6046980870150647,14.0,0.624189122371879,0.6214562441219666,0.624189122319468,0.6251893427153836,0.6274749421245245,0.624189122319468,0.8820479583675577,66.07318002029547,0
75.60000000000001,70.60000000000001,-128.71253086696515,0.9956217143582087,59.73730286149252,3584.2381716895516,13.908056055347357,0.6046980893629286,13.908056001522384,0.6046980870227123,14.0,0.624189122364906,0.6214562441201334,0.6241891223127225,0.6251903433058119,0.6274749421172252,0.6241891223127225,0.8820479583649558,66.0908209794628,0
75.62,70.62,-128.74554236295185,0.9956217143665486,59.737302861992916,3584.238171719575,13.908056055289784,0.6046980893604255,13.90805600169752,0.604698087030327,14.0,0.6241891223579633,0.621456244118308,0.6241891223060048,0.6251887631597391,0.6274749421099575,0.6241891223060048,0.8820479583623648,66.10846193863007,0
75.64,70.64,-128.7785538588758,0.9956217143748524,59.73730286249114,3584.2381717494686,13.908056055232466,0.6046980893579333,13.9080560018719,0.6046980870379087,14.0,0.6241891223510505,0.6214562441164906,0.6241891222993163,0.6251892607771604,0.6274749421027205,0.6241891222993163,0.8820479583597853,66.1261028977973,0
75.66,70.66,-128.8115653547373,0.9956217143831202,59.737302862987214,3584.2381717792327,13.908056055175393,0.6046980893554519,13.908056002045527,0.6046980870454577,14.0,0.6241891223441676,0.621456244114681,0.6241891222926577,0.6251894886994339,0.6274749420955148,0.6241891222926577,0.8820479583572169,66.14374385696446,0
75.68,70.68,-128.84457685053658,0.9956217143913524,59.73730286348114,3584.2381718088686,13.908056055118568,0.6046980893529813,13.908056002218402,0.604698087052974,14.0,0.6241891223373144,0.6214562441128793,0.6241891222860266,0.6251879556331316,0.6274749420883394,0.6241891222860266,0.8820479583546597,66.16138481613159,0
75.7,70.7,-128.8775883462739,0.9956217143995489,59.737302863972936,3584.2381718383763,13.908056055061985,0.6046980893505212,13.908056002390529,0.6046980870604578,14.0,0.6241891223304906,0.6214562441110851,0.6241891222794247,0.6251908337379309,0.6274749420811953,0.6241891222794247,0.8820479583521132,66.17902577529865,0
75.72,70.72,-128.9105998419496,0.9956217144077101,59.737302864462606,3584.238171867756,13.908056055005646,0.6046980893480717,13.908056002561912,0.6046980870679092,14.0,0.6241891223236965,0.6214562441092989,0.6241891222728512,0.6251884929330042,0.6274749420740819,0.6241891222728512,0.8820479583495779,66.19666673446567,0
75.74,70.74,-128.94361133756385,0.9956217144158359,59.73730286495015,3584.238171897009,13.908056054949547,0.6046980893456325,13.908056002732554,0.6046980870753285,14.0,0.6241891223169317,0.6214562441075204,0.6241891222663062,0.6251898042987177,0.6274749420669993,0.6241891222663062,0.8820479583470537,66.21430769363263,0
75.76,70.76,-128.976622833117,0.9956217144239267,59.7373028654356,3584.238171926136,13.908056054893695,0.6046980893432041,13.908056002902462,0.6046980870827158,14.0,0.6241891223101962,0.6214562441057495,0.6241891222597891,0.6251895672918946,0.6274749420599475,0.6241891222597891,0.8820479583445402,66.23194865279956,0
75.78,70.78,-129.00963432860928,0.9956217144319823,59.73730286591894,3584.2381719551363,13.908056054838088,0.6046980893407864,13.90805600307163,0.6046980870900709,14.0,0.62418912230349,0.6214562441039863,0.6241891222533011,0.6251884307991968,0.6274749420529261,0.6241891222533011,0.8820479583420376,66.24958961196643,0
75.8,70.8,-129.04264582404096,0.9956217144400032,59.73730286640019,3584.2381719840114,13.908056054782714,0.6046980893383789,13.908056003240068,0.6046980870973943,14.0,0.6241891222968127,0.6214562441022307,0.6241891222468405,0.6251902457425514,0.6274749420459347,0.6241891222468405,0.8820479583395459,66.26723057113324,0
75.82000000000001,70.82000000000001,-129.0756573194123,0.9956217144479894,59.73730286687937,3584.238172012762,13.908056054727584,0.6046980893359819,13.908056003407777,0.604698087104686,14.0,0.6241891222901642,0.6214562441004826,0.6241891222404086,0.6251878916719562,0.6274749420389726,0.6241891222404086,0.8820479583370648,66.28487153030001,0
75.84,70.84,-129.1086688147235,0.9956217144559412,59.73730286735647,3584.238172041388,13.908056054672691,0.6046980893335953,13.908056003574764,0.6046980871119463,14.0,0.6241891222835444,0.6214562440987421,0.6241891222340032,0.6251904591061882,0.6274749420320411,0.6241891222340032,0.8820479583345945,66.30251248946672,0
75.86,70.86,-129.14168030997493,0.9956217144638584,59.7373028678315,3584.23817206989,13.908056054618037,0.6046980893312189,13.908056003741025,0.604698087119175,14.0,0.6241891222769532,0.6214562440970092,0.6241891222276272,0.6251894885119093,0.6274749420251392,0.6241891222276272,0.8820479583321349,66.32015344863339,0
75.88,70.88,-129.17469180516676,0.9956217144717414,59.73730286830448,3584.238172098269,13.908056054563614,0.6046980893288528,13.908056003906571,0.6046980871263726,14.0,0.6241891222703907,0.6214562440952837,0.6241891222212784,0.6251887711061637,0.6274749420182675,0.6241891222212784,0.8820479583296859,66.3377944078,0
75.9,70.9,-129.20770330029933,0.9956217144795905,59.73730286877543,3584.2381721265256,13.908056054509428,0.6046980893264969,13.9080560040714,0.6046980871335391,14.0,0.6241891222638565,0.6214562440935657,0.6241891222149558,0.6251899741215897,0.627474942011425,0.6241891222149558,0.8820479583272475,66.35543536696659,0
75.92,70.92,-129.2407147953728,0.9956217144874056,59.73730286924433,3584.23817215466,13.908056054455479,0.6046980893241513,13.908056004235517,0.6046980871406746,14.0,0.6241891222573506,0.6214562440918552,0.6241891222086611,0.6251887388385966,0.6274749420046125,0.6241891222086611,0.8820479583248196,66.3730763261331,0
75.94,70.94,-129.2737262903875,0.9956217144951868,59.73730286971121,3584.2381721826723,13.908056054401765,0.6046980893218159,13.908056004398924,0.6046980871477793,14.0,0.6241891222508729,0.621456244090152,0.6241891222023942,0.6251889623148521,0.6274749419978285,0.6241891222023942,0.8820479583224023,66.39071728529957,0
75.96000000000001,70.96000000000001,-129.30673778534364,0.9956217145029344,59.73730287017606,3584.2381722105633,13.908056054348283,0.6046980893194905,13.90805600456162,0.6046980871548531,14.0,0.624189122244423,0.6214562440884562,0.6241891221961544,0.6251896023408624,0.6274749419910743,0.6241891221961544,0.8820479583199955,66.408358244466,0
75.98,70.98,-129.3397492802415,0.9956217145106485,59.73730287063891,3584.2381722383348,13.90805605429503,0.6046980893171752,13.90805600472362,0.6046980871618965,14.0,0.6241891222380012,0.6214562440867677,0.6241891221899409,0.6251879841361501,0.6274749419843488,0.6241891221899409,0.8820479583175989,66.42599920363237,0
76.0,71.0,-129.37276077508133,0.9956217145183293,59.73730287109976,3584.2381722659857,13.908056054242007,0.6046980893148699,13.908056004884916,0.6046980871689094,14.0,0.6241891222316072,0.6214562440850865,0.6241891221837549,0.6251913903840571,0.6274749419776529,0.6241891221837549,0.8820479583152128,66.4436401627987,0
76.02,71.02,-129.40577226986335,0.9956217145259768,59.73730287155861,3584.2381722935165,13.908056054189217,0.6046980893125747,13.908056005045514,0.6046980871758919,14.0,0.6241891222252407,0.6214562440834126,0.6241891221775956,0.6251883111803204,0.6274749419709847,0.6241891221775956,0.8820479583128369,66.46128112196497,0
76.04,71.04,-129.43878376458784,0.9956217145335914,59.73730287201548,3584.238172320929,13.908056054136653,0.6046980893102892,13.90805600520542,0.6046980871828443,14.0,0.6241891222189018,0.6214562440817459,0.6241891221714618,0.6251899048366527,0.6274749419643454,0.6241891221714618,0.8820479583104713,66.47892208113122,0
76.06,71.06,-129.47179525925506,0.995621714541173,59.73730287247038,3584.2381723482226,13.90805605408432,0.6046980893080139,13.908056005364633,0.6046980871897667,14.0,0.62418912221259,0.6214562440800865,0.6241891221653553,0.62518982038454,0.6274749419577348,0.6241891221653553,0.8820479583081161,66.4965630402974,0
76.08,71.08,-129.5048067538652,0.9956217145487217,59.7373028729233,3584.238172375398,13.908056054032212,0.6046980893057484,13.908056005523155,0.604698087196659,14.0,0.6241891222063057,0.6214562440784343,0.6241891221592759,0.625188589917739,0.6274749419511529,0.6241891221592759,0.882047958305771,66.51420399946353,0
76.10000000000001,71.10000000000001,-129.5378182484186,0.9956217145562379,59.737302873374276,3584.2381724024567,13.908056053980326,0.6046980893034924,13.908056005680997,0.6046980872035216,14.0,0.6241891222000485,0.6214562440767891,0.6241891221532219,0.6251897662658124,0.6274749419445989,0.6241891221532219,0.8820479583034361,66.53184495862963,0
76.12,71.12,-129.5708297429154,0.9956217145637216,59.737302873823296,3584.2381724293978,13.908056053928663,0.6046980893012462,13.908056005838155,0.6046980872103546,14.0,0.6241891221938185,0.6214562440751511,0.6241891221471942,0.6251886554100513,0.6274749419380732,0.6241891221471942,0.8820479583011112,66.54948591779568,0
76.14,71.14,-129.60384123735594,0.9956217145711729,59.73730287427037,3584.238172456222,13.908056053877228,0.6046980892990099,13.90805600599463,0.6046980872171579,14.0,0.6241891221876154,0.6214562440735202,0.6241891221411933,0.6251889960393964,0.6274749419315759,0.6241891221411933,0.8820479582987963,66.56712687696168,0
76.16,71.16,-129.6368527317404,0.9956217145785919,59.73730287471552,3584.238172482931,13.908056053826012,0.6046980892967831,13.908056006150431,0.6046980872239318,14.0,0.6241891221814391,0.6214562440718963,0.624189122135218,0.6251897090539299,0.6274749419251066,0.624189122135218,0.8820479582964915,66.58476783612763,0
76.18,71.18,-129.66986422606905,0.995621714585979,59.73730287515874,3584.2381725095242,13.908056053775018,0.604698089294566,13.90805600630556,0.6046980872306765,14.0,0.6241891221752895,0.6214562440702794,0.6241891221292678,0.6251882865590995,0.6274749419186648,0.6241891221292678,0.8820479582941967,66.60240879529354,0
76.2,71.2,-129.70287572034212,0.9956217145933342,59.73730287560005,3584.238172536003,13.908056053724245,0.6046980892923586,13.908056006460017,0.604698087237392,14.0,0.6241891221691667,0.6214562440686695,0.6241891221233435,0.6251914333453742,0.6274749419122516,0.6241891221233435,0.8820479582919117,66.6200497544594,0
76.22,71.22,-129.73588721455985,0.9956217146006574,59.73730287603944,3584.238172562367,13.908056053673693,0.6046980892901606,13.908056006613808,0.6046980872440786,14.0,0.6241891221630701,0.6214562440670667,0.6241891221174456,0.6251888786649127,0.6274749419058647,0.6241891221174456,0.8820479582896368,66.63769071362522,0
76.24,71.24,-129.76889870872247,0.995621714607949,59.73730287647694,3584.238172588616,13.908056053623357,0.604698089287972,13.908056006766929,0.604698087250736,14.0,0.624189122157,0.6214562440654706,0.6241891221115728,0.6251891857845723,0.6274749418995059,0.6241891221115728,0.8820479582873715,66.65533167279098,0
76.26,71.26,-129.80191020283027,0.9956217146152091,59.737302876912544,3584.238172614753,13.90805605357324,0.6046980892857932,13.908056006919391,0.6046980872573648,14.0,0.6241891221509562,0.6214562440638816,0.6241891221057256,0.6251899161659421,0.6274749418931747,0.6241891221057256,0.8820479582851161,66.67297263195671,0
76.28,71.28,-129.8349216968834,0.9956217146224379,59.73730287734627,3584.2381726407766,13.908056053523344,0.6046980892836237,13.908056007071195,0.604698087263965,14.0,0.6241891221449386,0.6214562440622994,0.6241891220999028,0.6251884124331383,0.6274749418868706,0.6241891220999028,0.8820479582828704,66.69061359112239,0
76.3,71.3,-129.86793319088218,0.9956217146296353,59.73730287777812,3584.238172666687,13.908056053473663,0.6046980892814636,13.908056007222342,0.6046980872705366,14.0,0.6241891221389468,0.6214562440607241,0.6241891220941058,0.6251898264338525,0.6274749418805932,0.6241891220941058,0.8820479582806345,66.70825455028802,0
76.32000000000001,71.32000000000001,-129.9009446848268,0.9956217146368016,59.7373028782081,3584.238172692486,13.908056053424195,0.6046980892793129,13.908056007372835,0.6046980872770797,14.0,0.6241891221329811,0.6214562440591556,0.6241891220883345,0.6251883636164844,0.6274749418743429,0.6241891220883345,0.8820479582784083,66.72589550945362,0
76.34,71.34,-129.9339561787175,0.995621714643937,59.73730287863622,3584.2381727181732,13.90805605337494,0.6046980892771713,13.908056007522676,0.6046980872835946,14.0,0.6241891221270409,0.6214562440575938,0.6241891220825873,0.625189837848564,0.6274749418681193,0.6241891220825873,0.8820479582761916,66.74353646861917,0
76.36,71.36,-129.96696767255452,0.9956217146510415,59.73730287906249,3584.2381727437496,13.908056053325897,0.604698089275039,13.908056007671874,0.6046980872900815,14.0,0.6241891221211266,0.6214562440560388,0.6241891220768649,0.6251901355871753,0.6274749418619232,0.6241891220768649,0.8820479582739846,66.76117742778467,0
76.38,71.38,-129.99997916633808,0.9956217146581153,59.73730287948692,3584.238172769215,13.908056053277072,0.6046980892729162,13.908056007820424,0.6046980872965402,14.0,0.6241891221152379,0.6214562440544905,0.6241891220711676,0.6251887774028447,0.6274749418557531,0.6241891220711676,0.8820479582717871,66.77881838695012,0
76.4,71.4,-130.03299066006844,0.9956217146651586,59.737302879909514,3584.238172794571,13.908056053228455,0.6046980892708024,13.908056007968332,0.6046980873029709,14.0,0.6241891221093746,0.621456244052949,0.6241891220654944,0.6251893865410834,0.6274749418496096,0.6241891220654944,0.8820479582695991,66.79645934611554,0
76.42,71.42,-130.0660021537458,0.9956217146721713,59.737302880330276,3584.2381728198166,13.908056053180044,0.6046980892686976,13.908056008115597,0.6046980873093738,14.0,0.6241891221035366,0.621456244051414,0.6241891220598467,0.6251893057961181,0.6274749418434928,0.6241891220598467,0.8820479582674206,66.8141003052809,0
76.44,71.44,-130.0990136473704,0.9956217146791537,59.737302880749226,3584.2381728449536,13.908056053131844,0.604698089266602,13.90805600826223,0.6046980873157491,14.0,0.6241891220977239,0.6214562440498858,0.6241891220542231,0.6251880782906437,0.6274749418374024,0.6241891220542231,0.8820479582652515,66.83174126444622,0
76.46000000000001,71.46000000000001,-130.1320251409425,0.995621714686106,59.737302881166364,3584.238172869982,13.908056053083856,0.6046980892645155,13.908056008408227,0.6046980873220968,14.0,0.6241891220919362,0.6214562440483641,0.6241891220486229,0.6251905475450786,0.6274749418313376,0.6241891220486229,0.8820479582630917,66.84938222361151,0
76.48,71.48,-130.16503663446227,0.9956217146930282,59.73730288158169,3584.2381728949013,13.908056053036074,0.6046980892624381,13.908056008553594,0.6046980873284171,14.0,0.6241891220861737,0.6214562440468491,0.6241891220430484,0.6251885430533493,0.6274749418252993,0.6241891220430484,0.8820479582609414,66.86702318277675,0
76.5,71.5,-130.19804812792992,0.9956217146999204,59.73730288199523,3584.2381729197136,13.908056052988501,0.6046980892603696,13.90805600869833,0.60469808733471,14.0,0.624189122080436,0.6214562440453406,0.6241891220374973,0.6251900269614958,0.6274749418192869,0.6241891220374973,0.8820479582588004,66.88466414194194,0
76.52,71.52,-130.23105962134576,0.995621714706783,59.73730288240698,3584.2381729444187,13.908056052941129,0.60469808925831,13.908056008842442,0.6046980873409757,14.0,0.6241891220747231,0.6214562440438386,0.6241891220319699,0.6251893944806725,0.6274749418133003,0.6241891220319699,0.8820479582566686,66.90230510110709,0
76.54,71.54,-130.26407111470996,0.9956217147136157,59.73730288281694,3584.2381729690164,13.908056052893965,0.6046980892562593,13.908056008985932,0.6046980873472144,14.0,0.624189122069035,0.6214562440423431,0.6241891220264669,0.6251885122705927,0.62747494180734,0.6241891220264669,0.882047958254546,66.91994606027221,0
76.56,71.56,-130.29708260802275,0.9956217147204189,59.737302883225134,3584.238172993508,13.908056052847003,0.6046980892542175,13.908056009128797,0.604698087353426,14.0,0.6241891220633715,0.6214562440408541,0.624189122020988,0.6251902000200262,0.6274749418014044,0.624189122020988,0.8820479582524327,66.93758701943727,0
76.58,71.58,-130.33009410128435,0.9956217147271929,59.73730288363157,3584.238173017894,13.908056052800244,0.6046980892521846,13.908056009271052,0.604698087359611,14.0,0.6241891220577325,0.6214562440393714,0.6241891220155315,0.6251876801470138,0.6274749417954951,0.6241891220155315,0.8820479582503281,66.9552279786023,0
76.60000000000001,71.60000000000001,-130.36310559449504,0.9956217147339375,59.73730288403625,3584.238173042175,13.908056052753688,0.6046980892501603,13.908056009412688,0.604698087365769,14.0,0.6241891220521179,0.6214562440378952,0.6241891220100989,0.6251909099745084,0.6274749417896113,0.6241891220100989,0.882047958248233,66.97286893776729,0
76.62,71.62,-130.39611708765494,0.9956217147406529,59.737302884439174,3584.2381730663506,13.908056052707334,0.6046980892481449,13.908056009553713,0.6046980873719006,14.0,0.6241891220465274,0.6214562440364254,0.6241891220046901,0.6251892025886611,0.6274749417837522,0.6241891220046901,0.8820479582461469,66.99050989693222,0
76.64,71.64,-130.4291285807643,0.9956217147473392,59.737302884840354,3584.2381730904212,13.908056052661184,0.6046980892461384,13.908056009694123,0.6046980873780053,14.0,0.6241891220409612,0.621456244034962,0.6241891219993053,0.6251889260267532,0.6274749417779187,0.6241891219993053,0.8820479582440699,67.00815085609712,0
76.66,71.66,-130.46214007382338,0.9956217147539966,59.7373028852398,3584.238173114388,13.908056052615228,0.6046980892441404,13.908056009833931,0.6046980873840839,14.0,0.6241891220354191,0.6214562440335049,0.6241891219939434,0.6251899992562018,0.62747494177211,0.6241891219939434,0.8820479582420017,67.02579181526197,0
76.68,71.68,-130.4951515668324,0.9956217147606253,59.73730288563752,3584.238173138251,13.908056052569473,0.604698089242151,13.908056009973132,0.6046980873901362,14.0,0.6241891220299008,0.6214562440320541,0.6241891219886044,0.6251886169223342,0.6274749417663261,0.6241891219886044,0.8820479582399426,67.04343277442679,0
76.7,71.7,-130.5281630597915,0.9956217147672254,59.737302886033525,3584.2381731620117,13.908056052523913,0.6046980892401701,13.908056010111734,0.6046980873961624,14.0,0.6241891220244066,0.6214562440306095,0.6241891219832884,0.6251892300210592,0.6274749417605682,0.6241891219832884,0.8820479582378922,67.06107373359157,0
76.72,71.72,-130.56117455270095,0.9956217147737968,59.737302886427806,3584.2381731856685,13.908056052478553,0.604698089238198,13.908056010249732,0.6046980874021622,14.0,0.6241891220189361,0.6214562440291713,0.6241891219779964,0.6251891670590112,0.6274749417548338,0.6241891219779964,0.8820479582358509,67.07871469275631,0
76.74,71.74,-130.59418604556095,0.9956217147803399,59.737302886820395,3584.2381732092235,13.90805605243339,0.6046980892362344,13.908056010387138,0.6046980874081365,14.0,0.6241891220134892,0.6214562440277392,0.6241891219727262,0.6251890717381388,0.6274749417491251,0.6241891219727262,0.8820479582338184,67.096355651921,0
76.76,71.76,-130.62719753837177,0.9956217147868547,59.73730288721128,3584.2381732326767,13.908056052388426,0.6046980892342794,13.908056010523948,0.6046980874140847,14.0,0.6241891220080659,0.6214562440263134,0.6241891219674791,0.625190456384526,0.6274749417434402,0.6241891219674791,0.8820479582317946,67.11399661108567,0
76.78,71.78,-130.66020903113355,0.9956217147933414,59.737302887600485,3584.2381732560293,13.90805605234365,0.6046980892323326,13.90805601066017,0.6046980874200074,14.0,0.624189122002666,0.6214562440248936,0.6241891219622538,0.6251888319526857,0.6274749417377797,0.6241891219622538,0.8820479582297795,67.13163757025028,0
76.8,71.8,-130.69322052384655,0.9956217147997999,59.737302887987994,3584.2381732792796,13.90805605229907,0.6046980892303944,13.908056010795798,0.6046980874259043,14.0,0.6241891219972894,0.6214562440234801,0.6241891219570528,0.625189084985339,0.6274749417321437,0.6241891219570528,0.8820479582277733,67.14927852941484,0
76.82000000000001,71.82000000000001,-130.72623201651095,0.9956217148062306,59.73730288837384,3584.2381733024304,13.908056052254684,0.6046980892284646,13.908056010930846,0.6046980874317759,14.0,0.6241891219919361,0.6214562440220727,0.6241891219518726,0.6251896826604468,0.6274749417265323,0.6241891219518726,0.8820479582257756,67.16691948857938,0
76.84,71.84,-130.75924350912695,0.9956217148126334,59.737302888758,3584.23817332548,13.908056052210487,0.604698089226543,13.908056011065304,0.6046980874376219,14.0,0.6241891219866059,0.6214562440206713,0.6241891219467164,0.6251878159002895,0.6274749417209453,0.6241891219467164,0.8820479582237868,67.18456044774388,0
76.86,71.86,-130.79225500169477,0.9956217148190086,59.737302889140516,3584.238173348431,13.908056052166483,0.6046980892246298,13.908056011199182,0.6046980874434427,14.0,0.6241891219812988,0.621456244019276,0.6241891219415812,0.6251910311872292,0.6274749417153813,0.6241891219415812,0.8820479582218063,67.20220140690833,0
76.88,71.88,-130.82526649421462,0.9956217148253562,59.737302889521374,3584.2381733712823,13.908056052122667,0.6046980892227247,13.908056011332482,0.6046980874492384,14.0,0.6241891219760146,0.6214562440178868,0.6241891219364688,0.6251885429462417,0.6274749417098414,0.6241891219364688,0.8820479582198345,67.21984236607274,0
76.9,71.9,-130.85827798668674,0.9956217148316765,59.73730288990059,3584.2381733940356,13.90805605207904,0.6046980892208279,13.90805601146521,0.6046980874550091,14.0,0.6241891219707533,0.6214562440165036,0.6241891219313774,0.6251895909839457,0.6274749417043257,0.6241891219313774,0.8820479582178713,67.23748332523712,0
76.92,71.92,-130.8912894791113,0.9956217148379694,59.73730289027816,3584.2381734166893,13.908056052035608,0.6046980892189395,13.908056011597358,0.6046980874607547,14.0,0.6241891219655145,0.6214562440151263,0.6241891219263089,0.6251897281722996,0.6274749416988331,0.6241891219263089,0.8820479582159165,67.25512428440146,0
76.94,71.94,-130.92430097148852,0.995621714844235,59.7373028906541,3584.238173439246,13.908056051992356,0.604698089217059,13.908056011728936,0.6046980874664755,14.0,0.6241891219602984,0.621456244013755,0.6241891219212622,0.6251883897364877,0.6274749416933645,0.6241891219212622,0.8820479582139702,67.27276524356576,0
76.96000000000001,71.96000000000001,-130.9573124638186,0.9956217148504736,59.73730289102841,3584.2381734617047,13.908056051949293,0.6046980892151866,13.908056011859946,0.6046980874721716,14.0,0.6241891219551048,0.6214562440123896,0.6241891219162374,0.6251901782951651,0.6274749416879187,0.6241891219162374,0.8820479582120323,67.29040620273003,0
76.98,71.98,-130.99032395610175,0.9956217148566852,59.73730289140111,3584.2381734840665,13.908056051906417,0.6046980892133225,13.908056011990388,0.6046980874778429,14.0,0.6241891219499337,0.6214562440110302,0.6241891219112344,0.625188080722073,0.6274749416824975,0.6241891219112344,0.8820479582101027,67.30804716189424,0
77.0,72.0,-131.02333544833817,0.9956217148628699,59.737302891772195,3584.238173506332,13.908056051863722,0.6046980892114662,13.90805601212027,0.60469808748349,14.0,0.6241891219447848,0.6214562440096765,0.6241891219062531,0.6251899646794187,0.6274749416770984,0.6241891219062531,0.8820479582081815,67.32568812105842,0
77.02,72.02,-131.05634694052804,0.9956217148690278,59.73730289214167,3584.2381735285003,13.908056051821216,0.6046980892096181,13.908056012249586,0.6046980874891125,14.0,0.6241891219396584,0.6214562440083287,0.6241891219012935,0.6251892493024469,0.627474941671724,0.6241891219012935,0.8820479582062685,67.34332908022256,0
