1848	1.7799999999999998
1851	1.7774999999999999
1854	1.775
1857	1.7474999999999998
1860	1.7374999999999998
1863	1.7474999999999998
1866	1.77
1869	1.7874999999999999
1872	1.8125
1875	1.8175
1878	1.8125
1881	1.8025
1884	1.7925
1887	1.7999999999999998
1890	1.81
1893	1.8075
1896	1.8075
1899	1.8125
1902	1.8175
1905	1.815
1908	1.8275
1911	1.8375
1914	1.8375
1917	1.84
1920	1.85
1923	1.855
1926	1.855
1929	1.8575
1932	1.86
1935	1.8625
1938	1.8575
1941	1.8525
1944	1.8575
1947	1.86
1950	1.8575
1953	1.85
1956	1.8475
1959	1.855
1962	1.86
1965	1.86
1968	1.86
1971	1.8575
1974	1.8575
1977	1.8625
1980	1.8675
1983	1.87
1986	1.87
1989	1.87
1992	1.865
1995	1.86
1998	1.86
2001	1.8575
2004	1.86
2007	1.86
2010	1.8725
2013	1.87
2016	1.8775
2019	1.8725
2022	1.865
2025	1.8625
2028	1.8625
2031	1.8575
2034	1.8575
2037	1.86
2040	1.875
2043	1.88
2046	1.88
2049	1.8775
2052	1.88
2055	1.885
2058	1.8775
2061	1.89
2064	1.8975
2067	1.895
2070	1.8975
2073	1.8925
2076	1.8825
2079	1.88
2082	1.8775
2085	1.875
2088	1.8825
2091	1.8875
2094	1.8825
2097	1.875
2100	1.8675
2103	1.8725
2106	1.8775
2109	1.8825
2112	1.89
2115	1.8925
2118	1.885
2121	1.89
2124	1.9
2127	1.9
2130	1.895
2133	1.8975
2136	1.8975
2139	1.9
2142	1.9
2145	1.8925
2148	1.8875
2151	1.8925
2154	1.8975
2157	1.8925
2160	1.895
2163	1.9025
2166	1.9025
2169	1.9025
2172	1.89
2175	1.8725
2178	1.87
2181	1.86
2184	1.8525
2187	1.845
2190	1.8425
2193	1.84
2196	1.845
2199	1.8425
2202	1.835
2205	1.84
2208	1.8375
2211	1.835
2214	1.845
2217	1.8575
2220	1.865
2223	1.8625
2226	1.86
2229	1.87
2232	1.8775
2235	1.8825
2238	1.8725
2241	1.85
2244	1.83
2247	1.82
2250	1.8175
2253	1.815
2256	1.82
2259	1.83
2262	1.8375
2265	1.84
2268	1.85
2271	1.85
2274	1.84
2277	1.835
2280	1.8275
2283	1.8275
2286	1.84
2289	1.8475
2292	1.8525
2295	1.8675
2298	1.8725
2301	1.88
2304	1.8875
2307	1.885
2310	1.8825
2313	1.8825
2316	1.88
2319	1.88
2322	1.8875
2325	1.88
2328	1.8675
2331	1.85
2334	1.84
2337	1.825
2340	1.8325
2343	1.8275
2346	1.825
2349	1.8275
2352	1.825
2355	1.8175
2358	1.8225
2361	1.815
2364	1.805
2367	1.81
2370	1.8075
2373	1.8075
2376	1.82
2379	1.8125
2382	1.81
2385	1.815
2388	1.815
2391	1.8125
2394	1.8175
2397	1.8175
2400	1.82
2403	1.825
2406	1.825
2409	1.8275
2412	1.845
2415	1.845
2418	1.84
2421	1.84
